endog,quantile,variable,coef,std_err,t,pval
d_tsi_mhar_recov_neg,0.5,d_flow_mean_mw_es_fr,1.9126548866958346e-05,9.204522552750869e-06,2.0779512198861605,0.037953845398040253
d_tsi_mhar_recov_neg,0.5,d_flow_mean_mw_fr_es,1.432766383626825e-05,8.5208395999002e-06,1.681484983760997,0.09296304144442447
d_tsi_mhar_recov_neg,0.5,d_cac_eur_pts,5.6740391294212746e-05,9.840489367601827e-05,0.5766013170139794,0.5643311115758715
d_tsi_mhar_recov_neg,0.5,d_ibex_eur_pts,1.429489517284035e-05,7.075625077293551e-05,0.20203013891612517,0.8399318917634468
d_tsi_mhar_recov_neg,0.5,d_psi_eur_pts,2.3365102639093423e-05,8.508892872064616e-05,0.27459627228123823,0.7836798873553515
d_tsi_mhar_recov_neg,0.5,iberian_exception,-0.03515431199270158,0.008998597200479914,-3.9066435811602642,9.950847545344129e-05
d_tsi_mhar_recov_neg,0.75,const,0.27081614041365853,0.05631932518364574,4.808582836008471,1.7393626835432487e-06
d_tsi_mhar_recov_neg,0.75,load_mean_mw_fr,-9.526818698280844e-07,9.299128384202484e-07,-1.024485124268761,0.30583971020604694
d_tsi_mhar_recov_neg,0.75,load_mean_mw_pt,-1.717815819510986e-05,1.2782252514984292e-05,-1.3439069659257918,0.17926577855902623
d_tsi_mhar_recov_neg,0.75,flow_mean_mw_es_pt,-3.2529597109233585e-05,1.1021747766640925e-05,-2.9514009754142254,0.0032329239616061666
d_tsi_mhar_recov_neg,0.75,flow_mean_mw_pt_es,5.337526869265562e-06,1.7500131625597505e-05,0.3049992413461818,0.7604265490108384
d_tsi_mhar_recov_neg,0.75,d_TTF,-0.00020205367102568011,0.0010427205636075827,-0.19377547358097463,0.8463887830095953
d_tsi_mhar_recov_neg,0.75,d_co2,-0.003982756550864164,0.0012224356133026953,-3.258050164379469,0.0011573817505097662
d_tsi_mhar_recov_neg,0.75,d_coal,-0.00016723992660284178,0.0010438913131779744,-0.16020817923439204,0.8727475816177409
d_tsi_mhar_recov_neg,0.75,d_load_mean_mw_es,-3.307247222060837e-07,2.597485458653581e-06,-0.12732495618185924,0.8987073351507335
d_tsi_mhar_recov_neg,0.75,d_flow_mean_mw_es_fr,-2.7482345263266984e-05,1.321752760381799e-05,-2.0792349437067554,0.03783550400002209
d_tsi_mhar_recov_neg,0.75,d_flow_mean_mw_fr_es,-6.49137284842736e-06,1.1634085152240216e-05,-0.5579616070780955,0.5769883099378486
d_tsi_mhar_recov_neg,0.75,d_cac_eur_pts,-9.136334231567202e-05,0.00013032521280349565,-0.7010411903445704,0.4834310272348168
d_tsi_mhar_recov_neg,0.75,d_ibex_eur_pts,4.8546995792352824e-05,9.79490499056649e-05,0.49563518828522196,0.6202544618806436
d_tsi_mhar_recov_neg,0.75,d_psi_eur_pts,-2.8300146649905093e-05,0.0001175301105619446,-0.24079060688868675,0.8097639299024921
d_tsi_mhar_recov_neg,0.75,iberian_exception,-0.03506433041946644,0.012329017788095399,-2.8440489763364365,0.004539968169352511
d_tsi_mhar_recov_neg,0.9,const,0.48412717706928987,0.1368549273483805,3.5375209826160408,0.00042136791657998684
d_tsi_mhar_recov_neg,0.9,load_mean_mw_fr,-1.1852204944144576e-06,2.1654791229794383e-06,-0.5473248307209432,0.584270692004883
d_tsi_mhar_recov_neg,0.9,load_mean_mw_pt,-3.2776274081208236e-05,3.068877991006114e-05,-1.0680214129484737,0.28575379039144394
d_tsi_mhar_recov_neg,0.9,flow_mean_mw_es_pt,-3.1197302123803575e-05,2.8447966356872487e-05,-1.0966443693177,0.27304572161644663
d_tsi_mhar_recov_neg,0.9,flow_mean_mw_pt_es,0.00014848485225439113,4.61362049726576e-05,3.218401954438818,0.0013281237071739553
d_tsi_mhar_recov_neg,0.9,d_TTF,-0.0021882456586250765,0.00221815563831081,-0.9865158336190915,0.32410496036547265
d_tsi_mhar_recov_neg,0.9,d_co2,-0.010988603757909263,0.002339646695828859,-4.696693640753467,2.990751918044859e-06
d_tsi_mhar_recov_neg,0.9,d_coal,-0.0002443998826320293,0.0027488953368022886,-0.08890839871565742,0.9291714875037765
d_tsi_mhar_recov_neg,0.9,d_load_mean_mw_es,-9.406594526791294e-06,6.738448231554631e-06,-1.3959585654665025,0.1630189937107951
d_tsi_mhar_recov_neg,0.9,d_flow_mean_mw_es_fr,-7.11790529821254e-05,3.367483626171357e-05,-2.1137163794632037,0.034772400355071204
d_tsi_mhar_recov_neg,0.9,d_flow_mean_mw_fr_es,-2.3399934150000745e-05,2.866733939013856e-05,-0.8162576174770589,0.4145360285371189
d_tsi_mhar_recov_neg,0.9,d_cac_eur_pts,9.192648372381707e-05,0.0003080156896587199,0.2984474064476106,0.7654201491103422
d_tsi_mhar_recov_neg,0.9,d_ibex_eur_pts,-0.00010378003532061919,0.00021461045994964088,-0.48357398490722003,0.6287880220170041
d_tsi_mhar_recov_neg,0.9,d_psi_eur_pts,-9.408186673392355e-05,0.00030278098890518457,-0.31072580571888264,0.7560701084676444
d_tsi_mhar_recov_neg,0.9,iberian_exception,-0.04860109207370167,0.029853100155934068,-1.628008207517468,0.1038200308182256
d_tsi_mhar_recov_pos,0.1,const,-0.006597148277244003,0.08602459760216091,-0.07668909197057708,0.9388853406057289
d_tsi_mhar_recov_pos,0.1,load_mean_mw_fr,-3.672727220759036e-06,1.2781593948690905e-06,-2.8734500841619974,0.004141107661997069
d_tsi_mhar_recov_pos,0.1,load_mean_mw_pt,1.4682942154054662e-05,1.99994939670806e-05,0.7341656833029353,0.4630099744339913
d_tsi_mhar_recov_pos,0.1,flow_mean_mw_es_pt,-1.8264755929405484e-05,1.559361791301738e-05,-1.1712968748681645,0.24174244100734338
d_tsi_mhar_recov_pos,0.1,flow_mean_mw_pt_es,-2.48683985689252e-05,2.8456907534679256e-05,-0.8738967345140757,0.3823722454921644
d_tsi_mhar_recov_pos,0.1,d_TTF,-0.002229154190453775,0.001139044931150859,-1.957037979354774,0.05060493685029525
d_tsi_mhar_recov_pos,0.1,d_co2,0.00040085769089032164,0.004680036681893949,0.085652681407638,0.9317586783761337
d_tsi_mhar_recov_pos,0.1,d_coal,-0.001694349957753083,0.0019279911195436111,-0.8788162666196123,0.37969988282521394
d_tsi_mhar_recov_pos,0.1,d_load_mean_mw_es,9.046968819011745e-06,3.931025185838294e-06,2.301427335445187,0.02156056262593707
d_tsi_mhar_recov_pos,0.1,d_flow_mean_mw_es_fr,-2.9757530985755412e-05,1.9747466151004474e-05,-1.5069037596118005,0.13213299398189915
d_tsi_mhar_recov_pos,0.1,d_flow_mean_mw_fr_es,-3.494586455337137e-05,1.7735238162410124e-05,-1.9704198067911602,0.049049964520535894
d_tsi_mhar_recov_pos,0.1,d_cac_eur_pts,0.00015361181823441626,0.00017519331613523296,0.876813234791687,0.3807865685040668
d_tsi_mhar_recov_pos,0.1,d_ibex_eur_pts,0.00011587778352687567,0.00011210717872686213,1.0336339282000864,0.30154287008408603
d_tsi_mhar_recov_pos,0.1,d_psi_eur_pts,-0.00036459163201779665,0.0001502490869331493,-2.426581348744005,0.01540759162972505
d_tsi_mhar_recov_pos,0.1,iberian_exception,-0.12009317229475513,0.018823686988881098,-6.379896370232494,2.641762657583491e-10
d_tsi_mhar_recov_pos,0.25,const,-0.04238301007497114,0.05524854209406257,-0.7671335472131118,0.4431727843570623
d_tsi_mhar_recov_pos,0.25,load_mean_mw_fr,-1.3236895261151745e-06,8.201734876489702e-07,-1.6139140633642457,0.1068434117899934
d_tsi_mhar_recov_pos,0.25,load_mean_mw_pt,8.168156598037076e-06,1.2734977052422188e-05,0.641395470475818,0.521404301417105
d_tsi_mhar_recov_pos,0.25,flow_mean_mw_es_pt,3.443360645104601e-06,9.357576600426092e-06,0.36797568346358067,0.7129647622341095
d_tsi_mhar_recov_pos,0.25,flow_mean_mw_pt_es,1.616844344922222e-05,1.590967702410457e-05,1.0162647189333633,0.30973502702707323
d_tsi_mhar_recov_pos,0.25,d_TTF,-0.0008006162173138653,0.0008808403571340863,-0.9089231786776445,0.3635970905518183
d_tsi_mhar_recov_pos,0.25,d_co2,-0.0004124435067358531,0.0025316681053546607,-0.1629137349653003,0.8706173793236601
d_tsi_mhar_recov_pos,0.25,d_coal,0.0014596944233775527,0.001196146953067534,1.2203303445568692,0.22261082494241352
d_tsi_mhar_recov_pos,0.25,d_load_mean_mw_es,5.524556473011574e-06,2.3953810308892215e-06,2.306337238948882,0.021283796912051598
d_tsi_mhar_recov_pos,0.25,d_flow_mean_mw_es_fr,-1.9465917030707153e-05,1.1736794208943009e-05,-1.658537815707362,0.09750452929466698
d_tsi_mhar_recov_pos,0.25,d_flow_mean_mw_fr_es,-2.504425300622914e-05,1.0576959077723404e-05,-2.3678122248743434,0.018072163565917766
d_tsi_mhar_recov_pos,0.25,d_cac_eur_pts,-9.624892099960314e-05,0.00011145526141055482,-0.8635655219995595,0.3880217809339028
d_tsi_mhar_recov_pos,0.25,d_ibex_eur_pts,0.0001669093701441443,8.022700775507762e-05,2.080463609632512,0.03772253270602368
d_tsi_mhar_recov_pos,0.25,d_psi_eur_pts,-8.506745736602079e-05,0.00010276795384614836,-0.8277624899817837,0.4079911631818014
d_tsi_mhar_recov_pos,0.25,iberian_exception,-0.07073149712311211,0.011323789148115875,-6.246274652233424,6.073414279593097e-10
d_tsi_mhar_recov_pos,0.5,const,0.07922588736479041,0.0384661115093971,2.059628183249973,0.03967763311590559
d_tsi_mhar_recov_pos,0.5,load_mean_mw_fr,-1.4346515624568678e-07,6.007656279113908e-07,-0.23880386889718497,0.8113037864834562
d_tsi_mhar_recov_pos,0.5,load_mean_mw_pt,-7.750151311184121e-06,8.861336390628427e-06,-0.8746029909642666,0.3819878882087858
d_tsi_mhar_recov_pos,0.5,flow_mean_mw_es_pt,-1.2518793291742454e-05,6.676355033888058e-06,-1.8750940038687516,0.06105429220116059
d_tsi_mhar_recov_pos,0.5,flow_mean_mw_pt_es,9.944484352797953e-06,1.0918164381867858e-05,0.9108201713204715,0.3625970095503177
d_tsi_mhar_recov_pos,0.5,d_TTF,0.0001280231000351066,0.0007074192387991438,0.18097203611881973,0.8564240882051378
d_tsi_mhar_recov_pos,0.5,d_co2,0.0005942212046944498,0.0011642499425318779,0.5103897221606946,0.6098846201755528
d_tsi_mhar_recov_pos,0.5,d_coal,-2.0753949732693622e-05,0.0008054376223271349,-0.025767296134900735,0.9794477924503711
d_tsi_mhar_recov_pos,0.5,d_load_mean_mw_es,2.260253961176721e-06,1.6718832758006196e-06,1.351920910922652,0.17668873247575273
d_tsi_mhar_recov_pos,0.5,d_flow_mean_mw_es_fr,2.0012401963397704e-08,8.302740753893838e-06,0.0024103368461808523,0.9980772844046047
d_tsi_mhar_recov_pos,0.5,d_flow_mean_mw_fr_es,-4.166282424727594e-06,7.686039313613341e-06,-0.5420584327936454,0.5878920724290342
d_tsi_mhar_recov_pos,0.5,d_cac_eur_pts,-1.6070821270182042e-05,8.876400882545387e-05,-0.1810510981064838,0.8563620464618146
d_tsi_mhar_recov_pos,0.5,d_ibex_eur_pts,4.7103577291666456e-05,6.382414769678764e-05,0.7380212504433843,0.4606647339870523
d_tsi_mhar_recov_pos,0.5,d_psi_eur_pts,4.0725818687004176e-05,7.675263025814842e-05,0.5306113751415122,0.5957991499326025
d_tsi_mhar_recov_pos,0.5,iberian_exception,-0.04865474947752779,0.00811699023780125,-5.994186028577448,2.7993435202816136e-09
d_tsi_mhar_recov_pos,0.75,const,0.19823515171296702,0.04482562265494138,4.422362478686383,1.076793105908058e-05
d_tsi_mhar_recov_pos,0.75,load_mean_mw_fr,5.921493660633805e-07,7.202838127975608e-07,0.822105613846145,0.41120149660417105
d_tsi_mhar_recov_pos,0.75,load_mean_mw_pt,-2.767884378083779e-05,1.0190109858786326e-05,-2.716245866277091,0.006710024485296905
d_tsi_mhar_recov_pos,0.75,flow_mean_mw_es_pt,-5.763198454209221e-06,8.50109450784163e-06,-0.6779360526921677,0.49796005187204107
d_tsi_mhar_recov_pos,0.75,flow_mean_mw_pt_es,4.3088251318887676e-05,1.4225326806296917e-05,3.0289814712597276,0.0025131610741017762
d_tsi_mhar_recov_pos,0.75,d_TTF,-0.0002315804156520912,0.0008267627183369445,-0.2801050537425314,0.7794515081588819
d_tsi_mhar_recov_pos,0.75,d_co2,3.6316308707651235e-05,0.0010277710326442831,0.03533501874850028,0.971819246280321
d_tsi_mhar_recov_pos,0.75,d_coal,0.0015443528144859081,0.0008887931604307215,1.73758404456836,0.08257429616743413
d_tsi_mhar_recov_pos,0.75,d_load_mean_mw_es,7.338645233536702e-07,2.0852608935258157e-06,0.3519293560015083,0.7249611270930943
d_tsi_mhar_recov_pos,0.75,d_flow_mean_mw_es_fr,-7.319641434408615e-06,1.0850019997826777e-05,-0.6746200869560346,0.5000641342615648
d_tsi_mhar_recov_pos,0.75,d_flow_mean_mw_fr_es,-7.6119510695974585e-06,9.899754389955697e-06,-0.7689030222124049,0.4421220031712825
d_tsi_mhar_recov_pos,0.75,d_cac_eur_pts,-9.695440603752804e-05,0.00010807992361000581,-0.8970621258706386,0.36988926501600816
d_tsi_mhar_recov_pos,0.75,d_ibex_eur_pts,7.230852274974289e-05,8.115749450300175e-05,0.8909654393910403,0.3731497036882443
d_tsi_mhar_recov_pos,0.75,d_psi_eur_pts,0.00013651922494264685,9.7228109548834e-05,1.4041127157170366,0.1605779294234192
d_tsi_mhar_recov_pos,0.75,iberian_exception,-0.03033689123944272,0.010073712869779884,-3.011490562774557,0.00266124997881657
d_tsi_mhar_recov_pos,0.9,const,0.3197999435842338,0.08371614870755892,3.8200508327416447,0.00014116572203115265
d_tsi_mhar_recov_pos,0.9,load_mean_mw_fr,-1.9485597626287075e-06,1.3360110849262847e-06,-1.4584907150947932,0.1450012830525308
d_tsi_mhar_recov_pos,0.9,load_mean_mw_pt,-1.3169029596113262e-05,1.8269171585551114e-05,-0.7208334288418694,0.47117079411402174
d_tsi_mhar_recov_pos,0.9,flow_mean_mw_es_pt,-6.9000976572076295e-06,1.7546804353319743e-05,-0.39323956193209475,0.6942215528822078
d_tsi_mhar_recov_pos,0.9,flow_mean_mw_pt_es,0.00011973566040524063,3.2825960685712464e-05,3.647590440737831,0.00027757496192012325
d_tsi_mhar_recov_pos,0.9,d_TTF,-1.4417723070599131e-05,0.0015846262861918996,-0.009098500508436682,0.9927422574915719
d_tsi_mhar_recov_pos,0.9,d_co2,-0.00652668819696442,0.005501146316542203,-1.1864233055096833,0.2357207689186051
d_tsi_mhar_recov_pos,0.9,d_coal,-0.0016410084057886798,0.00208425158939915,-0.7873370058274738,0.4312604527548054
d_tsi_mhar_recov_pos,0.9,d_load_mean_mw_es,2.2034204027038522e-06,4.0962499402907e-06,0.5379116105760581,0.5907508827030686
d_tsi_mhar_recov_pos,0.9,d_flow_mean_mw_es_fr,-2.4400448411691727e-06,2.302005526746963e-05,-0.10599648058261951,0.915605180820958
d_tsi_mhar_recov_pos,0.9,d_flow_mean_mw_fr_es,1.2435209261179008e-05,2.0672517833422665e-05,0.6015333672163611,0.5476132959844688
d_tsi_mhar_recov_pos,0.9,d_cac_eur_pts,-0.0005444984149842688,0.00021112123048288155,-2.5790793930997795,0.010040119598035215
d_tsi_mhar_recov_pos,0.9,d_ibex_eur_pts,7.495545799304781e-05,0.0001666396736979586,0.4498055974887933,0.6529425004386171
d_tsi_mhar_recov_pos,0.9,d_psi_eur_pts,0.0006090509686643986,0.000247229283654425,2.463506586524454,0.013916349977044405
d_tsi_mhar_recov_pos,0.9,iberian_exception,-0.03239053494887756,0.019858280970639738,-1.6310845332869763,0.10316925637561841
d_tsi_mhar_recov,0.1,const,-0.0917672539553589,0.10065927312417687,-0.911662195713966,0.36215365358739326
d_tsi_mhar_recov,0.1,load_mean_mw_fr,-2.5213737735649944e-06,1.5370501973136541e-06,-1.6403978074181769,0.10121888478680655
d_tsi_mhar_recov,0.1,load_mean_mw_pt,1.222440511367497e-05,2.455201639514834e-05,0.497898214017591,0.618658965200702
d_tsi_mhar_recov,0.1,flow_mean_mw_es_pt,8.640362860651328e-06,1.6483834343166172e-05,0.5241719056848827,0.6002684603344934
d_tsi_mhar_recov,0.1,flow_mean_mw_pt_es,-1.8718682839347816e-05,2.6843289156639232e-05,-0.6973319376071344,0.485747853383554
d_tsi_mhar_recov,0.1,d_TTF,-0.003579951221737484,0.002730665956976883,-1.3110176338452044,0.190135475649657
d_tsi_mhar_recov,0.1,d_co2,0.0012161356743378908,0.0053290300894073325,0.22820957171085202,0.8195272935004235
d_tsi_mhar_recov,0.1,d_coal,-0.0005176267710158364,0.0024387397889651125,-0.2122517430346651,0.8319514089604971
d_tsi_mhar_recov,0.1,d_load_mean_mw_es,8.963007205461924e-06,4.689003816395638e-06,1.9114949691705825,0.0562101851315754
d_tsi_mhar_recov,0.1,d_flow_mean_mw_es_fr,-2.162573185367114e-06,2.265370964512443e-05,-0.0954622099092961,0.9239657315183284
d_tsi_mhar_recov,0.1,d_flow_mean_mw_fr_es,-1.44624111646178e-05,2.0644162121621453e-05,-0.7005569458045837,0.4837331485984029
d_tsi_mhar_recov,0.1,d_cac_eur_pts,0.0004202667307486793,0.00019336171900702367,2.1734743200820095,0.029965240289677016
d_tsi_mhar_recov,0.1,d_ibex_eur_pts,6.388945506273502e-06,0.00013923133380036622,0.04588726784327263,0.9634087372676653
d_tsi_mhar_recov,0.1,d_psi_eur_pts,-0.0004585170626575088,0.00020084308603805187,-2.28296164783406,0.02262973298054325
d_tsi_mhar_recov,0.1,iberian_exception,-0.09794003053755218,0.02125357639376434,-4.60816705494738,4.555581536688118e-06
d_tsi_mhar_recov,0.25,const,0.045564741218404814,0.049089128831238414,0.9282043153597214,0.3535127035526674
d_tsi_mhar_recov,0.25,load_mean_mw_fr,-1.4318769858993047e-06,7.485373824396316e-07,-1.912899768923409,0.05602985363094416
d_tsi_mhar_recov,0.25,load_mean_mw_pt,-2.5146088778308143e-06,1.1523520566098296e-05,-0.2182153330145204,0.8273033012684141
d_tsi_mhar_recov,0.25,flow_mean_mw_es_pt,-5.071889166132803e-06,8.445792311908254e-06,-0.6005226009384137,0.5482862521696515
d_tsi_mhar_recov,0.25,flow_mean_mw_pt_es,1.9221608747827467e-06,1.4228752549535747e-05,0.13508990813431937,0.8925664120053269
d_tsi_mhar_recov,0.25,d_TTF,-0.0005894359709527411,0.0007731959436845415,-0.7623371226495037,0.4460282597762447
d_tsi_mhar_recov,0.25,d_co2,-0.0005883651118207542,0.002283662083804345,-0.257641056438875,0.7967339007504338
d_tsi_mhar_recov,0.25,d_coal,0.0006504646761931058,0.0009731625324997977,0.6684029177759584,0.5040218159347403
d_tsi_mhar_recov,0.25,d_load_mean_mw_es,5.17694497203059e-06,2.1686954903876743e-06,2.3871239622973364,0.0171550964391578
d_tsi_mhar_recov,0.25,d_flow_mean_mw_es_fr,1.3586006985921283e-06,1.0332889094974632e-05,0.1314831395270544,0.8954180506450329
d_tsi_mhar_recov,0.25,d_flow_mean_mw_fr_es,-3.935563202139895e-06,9.566783050967798e-06,-0.41137790845395666,0.6808785307355387
d_tsi_mhar_recov,0.25,d_cac_eur_pts,8.250118136594702e-05,0.00010481321900886463,0.787125728472946,0.4313840559813622
d_tsi_mhar_recov,0.25,d_ibex_eur_pts,2.331223030542127e-05,7.361497456067748e-05,0.31667782872363903,0.7515503690332208
d_tsi_mhar_recov,0.25,d_psi_eur_pts,-5.8940998635606014e-05,9.532725141333299e-05,-0.6183016688485178,0.5365092049651425
d_tsi_mhar_recov,0.25,iberian_exception,-0.055292989633872525,0.010287628032531918,-5.374707314360801,9.428972402997938e-08
d_tsi_mhar_recov,0.5,const,0.06644221685285738,0.03482864893048028,1.907688609612143,0.056701233806775636
d_tsi_mhar_recov,0.5,load_mean_mw_fr,-7.805948084445614e-07,5.439555578399245e-07,-1.4350341626149452,0.1515720643217751
d_tsi_mhar_recov,0.5,load_mean_mw_pt,-3.5886801061279703e-06,8.023383755041092e-06,-0.4472776344361196,0.6547659072254151
d_tsi_mhar_recov,0.5,flow_mean_mw_es_pt,-5.386760147557494e-06,6.0450203175265365e-06,-0.8911070376288851,0.3730737769874768
d_tsi_mhar_recov,0.5,flow_mean_mw_pt_es,2.3960107871406964e-05,9.885712366025834e-06,2.423710804468732,0.015529214043938021
d_tsi_mhar_recov,0.5,d_TTF,-0.0006998790019267925,0.0006405237064002596,-1.0926668208115347,0.27478814534807533
d_tsi_mhar_recov,0.5,d_co2,0.0003811548477545921,0.001054155227150305,0.3615737397470076,0.71774258218152
d_tsi_mhar_recov,0.5,d_coal,0.0005061378051981757,0.0007292731987370613,0.6940304484995385,0.487815037578893
d_tsi_mhar_recov,0.5,d_load_mean_mw_es,2.981271494057044e-06,1.5137853393728013e-06,1.9694149603088762,0.049165316736003384
d_tsi_mhar_recov,0.5,d_flow_mean_mw_es_fr,-5.85871031045463e-07,7.517610476627878e-06,-0.07793314549442619,0.9378959275031719
d_tsi_mhar_recov,0.5,d_flow_mean_mw_fr_es,-1.1251291320763565e-06,6.959226041195532e-06,-0.16167446285206014,0.8715929967251457
d_tsi_mhar_recov,0.5,d_cac_eur_pts,-1.2297270986420892e-05,8.037023706669064e-05,-0.15300777296720808,0.8784212388073007
d_tsi_mhar_recov,0.5,d_ibex_eur_pts,5.989064163466678e-05,5.7788758629154575e-05,1.0363718317432726,0.3002648453601169
d_tsi_mhar_recov,0.5,d_psi_eur_pts,-1.653557060613117e-05,6.949468789168222e-05,-0.2379400657486844,0.8119735209288066
d_tsi_mhar_recov,0.5,iberian_exception,-0.026830475240162688,0.007349425046393665,-3.650690369762775,0.000274287227602319
d_tsi_mhar_recov,0.75,const,0.13416036261916986,0.04183069195456748,3.2072231261410185,0.0013803099205609236
d_tsi_mhar_recov,0.75,load_mean_mw_fr,-6.293961968813298e-07,6.67003541865764e-07,-0.9436174733356921,0.34557997672775864
d_tsi_mhar_recov,0.75,load_mean_mw_pt,-6.190256049907507e-06,9.33469969138481e-06,-0.6631446382384024,0.5073819683935393
d_tsi_mhar_recov,0.75,flow_mean_mw_es_pt,-1.1678541001720194e-05,7.951138448347847e-06,-1.4687885360802462,0.1421865673170908
