endog,quantile,variable,coef,std_err,t,pval,ci_low,ci_high
d_tsi_mhar_recov_neg,0.9,load_energy_mw_pt,-1.7328275201266544e-05,4.105434108640464e-05,-0.42208143506180623,0.6730509274782936,-9.788502774872109e-05,6.3228477346188e-05
d_tsi_mhar_recov_neg,0.9,flow_net_mw_ES_FR,-6.825836318572062e-06,8.655436636091295e-06,-0.788618368495681,0.4305109286568528,-2.380951816153015e-05,1.0157845524386025e-05
d_tsi_mhar_recov_neg,0.9,flow_net_mw_ES_PT,-6.144206836591232e-05,1.4966404954162109e-05,-4.105332479916995,4.3466206788737406e-05,-9.080912063159075e-05,-3.2075016100233885e-05
d_tsi_mhar_recov_neg,0.9,psi_eur_pts,-0.00011192322784668098,4.5684515768111236e-05,-2.4499160375210933,0.014449377083736432,-0.00020156530063592708,-2.2281155057434868e-05
d_tsi_mhar_recov_neg,0.9,d_TTF,-0.0017564957273923092,0.0023424820495033245,-0.7498438366965238,0.45351468260833716,-0.006352909695200049,0.002839918240415431
d_tsi_mhar_recov_neg,0.9,d_coal,-0.0040377783858817125,0.0028801507687962013,-1.4019329924069766,0.16122718598980734,-0.00968920492547632,0.0016136481537128962
d_tsi_mhar_recov_neg,0.9,d_cac_eur_pts,-0.00047640887451801524,0.0003244168888014199,-1.468508240363626,0.14226206298871436,-0.001112979096857924,0.00016016134782189366
d_tsi_mhar_recov_neg,0.9,d_ibex_eur_pts,0.0002518134010820647,0.00022141196196407464,1.137307121296919,0.2556662108970657,-0.00018264074332735412,0.0006862675454914835
d_tsi_mhar_recov_neg,0.9,iberian_exception,-0.12158839985643467,0.04093999027841383,-2.9699176533645595,0.003045696028145992,-0.2019207734588337,-0.041256026254035655
d_tsi_mhar_recov_pos,0.1,const,-0.143481319514439,0.2197484658599499,-0.6529343399643232,0.5139397934200256,-0.5746713549288651,0.28770871589998714
d_tsi_mhar_recov_pos,0.1,co2,-0.0005989617721747113,0.0008654223663333389,-0.6921034115543142,0.4890235352178456,-0.0022970919471791283,0.0010991684028297056
d_tsi_mhar_recov_pos,0.1,load_energy_mw_es,1.4089070311174682e-05,4.621537698747152e-06,3.0485676477320682,0.0023562094730986555,5.020697541455704e-06,2.315744308089366e-05
d_tsi_mhar_recov_pos,0.1,load_energy_mw_fr,-1.6750218870520805e-08,1.3011746996562713e-06,-0.012873151372329692,0.9897314105064369,-2.5699128206186196e-06,2.536412382877578e-06
d_tsi_mhar_recov_pos,0.1,load_energy_mw_pt,-4.258023624559524e-05,2.7210814431112786e-05,-1.5648277030954683,0.11792094402768155,-9.597324625952906e-05,1.0812773768338584e-05
d_tsi_mhar_recov_pos,0.1,flow_net_mw_ES_FR,-1.7480666253346535e-05,5.1413510929044496e-06,-3.400014108639946,0.0006988554986792816,-2.7569015908721795e-05,-7.3923165979712735e-06
d_tsi_mhar_recov_pos,0.1,flow_net_mw_ES_PT,-1.1784523579982924e-05,8.402762726009659e-06,-1.4024582109769046,0.16107042915130176,-2.827240914145144e-05,4.703361981485592e-06
d_tsi_mhar_recov_pos,0.1,psi_eur_pts,-1.0629468529589164e-05,2.816729845271857e-05,-0.3773691164394667,0.7059746421875241,-6.589928973096662e-05,4.46403526717883e-05
d_tsi_mhar_recov_pos,0.1,d_TTF,-0.0026187708641705536,0.001152105748443265,-2.273029943396306,0.023223268933484337,-0.004879430644107407,-0.0003581110842337007
d_tsi_mhar_recov_pos,0.1,d_coal,-0.0020644160309317185,0.0020262420857898814,-1.018839775074041,0.3085108610612728,-0.006040304523763169,0.001911472461899732
d_tsi_mhar_recov_pos,0.1,d_cac_eur_pts,-0.0005855179664248497,0.00018781529982399455,-3.117520068777944,0.0018727843301877282,-0.0009540488021945613,-0.0002169871306551381
d_tsi_mhar_recov_pos,0.1,d_ibex_eur_pts,0.00013382844115559367,0.0001271905275656137,1.0521887417013478,0.2929520840603412,-0.000115744578026935,0.00038340146033812234
d_tsi_mhar_recov_pos,0.1,iberian_exception,-0.10030674302412129,0.02323237268120159,-4.31754192309786,1.7251594276888138e-05,-0.1458932619559661,-0.054720224092276476
d_tsi_mhar_recov_pos,0.5,const,0.11941706302227564,0.09391476825411964,1.2715472256626403,0.20381217295594065,-0.06486232246039625,0.30369644850494754
d_tsi_mhar_recov_pos,0.5,co2,0.0003271867064015246,0.0003645420236671558,0.8975280904795263,0.3696404207741344,-0.0003881169817492078,0.001042490394552257
d_tsi_mhar_recov_pos,0.5,load_energy_mw_es,-4.7750295484887014e-08,1.9998472757598885e-06,-0.023876971038572524,0.9809552247388074,-3.971846940636986e-06,3.876346349667212e-06
d_tsi_mhar_recov_pos,0.5,load_energy_mw_fr,-2.0025520776703447e-07,5.932882025873015e-07,-0.337534451037002,0.735780684928379,-1.3644042273448047e-06,9.638938118107356e-07
d_tsi_mhar_recov_pos,0.5,load_energy_mw_pt,-3.4243912485973744e-06,1.1617806198194684e-05,-0.294753690169965,0.7682395982547503,-2.6220829196110276e-05,1.9372046698915524e-05
d_tsi_mhar_recov_pos,0.5,flow_net_mw_ES_FR,-6.897205511598629e-06,2.224860282557818e-06,-3.100062312078866,0.001985699785796114,-1.126282226470789e-05,-2.531588758489368e-06
d_tsi_mhar_recov_pos,0.5,flow_net_mw_ES_PT,-1.4214336819923973e-05,3.47524553607348e-06,-4.090167636323073,4.6360852507252e-05,-2.1033457217007283e-05,-7.395216422840662e-06
d_tsi_mhar_recov_pos,0.5,psi_eur_pts,-1.3878727937626928e-05,1.2304393723330605e-05,-1.1279489465060921,0.2595959982927148,-3.802238666376924e-05,1.0264930788515389e-05
d_tsi_mhar_recov_pos,0.5,d_TTF,-0.0002825573685531739,0.0006940937425339657,-0.40708819463150087,0.6840251705663174,-0.0016445068331509992,0.0010793920960446516
d_tsi_mhar_recov_pos,0.5,d_coal,0.00019309708948483814,0.0007924710778205128,0.2436645259230177,0.8075376651522703,-0.001361888201416402,0.001748082380386078
d_tsi_mhar_recov_pos,0.5,d_cac_eur_pts,-4.755437591161104e-05,8.708528126946979e-05,-0.5460667430637625,0.5851346405681737,-0.0002184329545979783,0.0001233242027747562
d_tsi_mhar_recov_pos,0.5,d_ibex_eur_pts,2.973107335216746e-05,6.0041310558239806e-05,0.49517695526196837,0.6205775544918246,-8.808187576045886e-05,0.00014754402246479377
d_tsi_mhar_recov_pos,0.5,iberian_exception,-0.03931080150819496,0.010622660139311903,-3.7006551082920525,0.00022606630543287585,-0.0601545656898502,-0.01846703732653972
d_tsi_mhar_recov_pos,0.9,const,-0.002469889614461662,0.2768284055586882,-0.008922096016400457,0.9928829658787022,-0.5456620776893674,0.540722298460444
d_tsi_mhar_recov_pos,0.9,co2,0.0025958292777731244,0.0010356975472546844,2.506358429305804,0.01234663165758273,0.0005635854560392443,0.004628073099507005
d_tsi_mhar_recov_pos,0.9,load_energy_mw_es,-1.1093635575743359e-05,6.141631436518715e-06,-1.8063010928626493,0.07115405245588505,-2.3144733481030284e-05,9.57462329543567e-07
d_tsi_mhar_recov_pos,0.9,load_energy_mw_fr,-9.046721482331095e-08,1.5851878232831812e-06,-0.057070344280047945,0.9544998850823683,-3.200919845221246e-06,3.0199854155746238e-06
d_tsi_mhar_recov_pos,0.9,load_energy_mw_pt,2.450462594111763e-05,3.397742498825596e-05,0.7212031503148773,0.4709431185581353,-4.216581485874805e-05,9.117506674098331e-05
d_tsi_mhar_recov_pos,0.9,flow_net_mw_ES_FR,5.678372224293485e-06,6.872704972965468e-06,0.8262208616010697,0.40886421746397006,-7.807236829171049e-06,1.916398127775802e-05
d_tsi_mhar_recov_pos,0.9,flow_net_mw_ES_PT,-2.5003195405463733e-05,1.0753719988530591e-05,-2.3250740610812777,0.020255547845528906,-4.6104124982130335e-05,-3.90226582879713e-06
d_tsi_mhar_recov_pos,0.9,psi_eur_pts,2.616581902813553e-05,3.73740024149303e-05,0.7001074901649472,0.4840133681402221,-4.7169379749285046e-05,9.950101780555611e-05
d_tsi_mhar_recov_pos,0.9,d_TTF,-0.003638096155026272,0.0019643978677934405,-1.8520159356072075,0.06430064675262608,-0.00749263403708687,0.00021644172703432548
d_tsi_mhar_recov_pos,0.9,d_coal,-0.0009305119322753837,0.0017253074355126794,-0.5393310856501814,0.5897713659212341,-0.00431590700799623,0.002454883143445463
d_tsi_mhar_recov_pos,0.9,d_cac_eur_pts,0.0004990526174796379,0.00023811722642709502,2.0958274416674096,0.0363335330071805,3.181943387543432e-05,0.0009662858010838415
d_tsi_mhar_recov_pos,0.9,d_ibex_eur_pts,-0.0003727659226816195,0.0001778482638318656,-2.0959772935091756,0.03632020748678736,-0.0007217394587650527,-2.379238659818621e-05
d_tsi_mhar_recov_pos,0.9,iberian_exception,-0.037325302586788386,0.032945732504501085,-1.1329328489414816,0.25749792030818375,-0.10197135829315095,0.027320753119574173
d_tsi_mhar_recov,0.1,const,-0.07470057408641939,0.24065095597009348,-0.3104104605996358,0.756309689702811,-0.5469054371383073,0.3975042889654685
d_tsi_mhar_recov,0.1,co2,-0.0012225704097602041,0.0009575457729418816,-1.276774901323081,0.2019605659466391,-0.0031014649637221116,0.0006563241442017031
d_tsi_mhar_recov,0.1,load_energy_mw_es,7.157918531948257e-06,5.58116209864567e-06,1.2825140007464044,0.1999419905304714,-3.793427469722655e-06,1.810926453361917e-05
d_tsi_mhar_recov,0.1,load_energy_mw_fr,1.0607026975543484e-07,1.429584869335516e-06,0.07419655316073488,0.9408679479152576,-2.6990585306866462e-06,2.911199070197516e-06
d_tsi_mhar_recov,0.1,load_energy_mw_pt,-3.203976769010928e-05,3.2440259931446777e-05,-0.9876544687932889,0.32354665078364286,-9.569398604359941e-05,3.161445066338086e-05
d_tsi_mhar_recov,0.1,flow_net_mw_ES_FR,-2.3537263667983848e-05,6.002684626037592e-06,-3.921122819927479,9.378358087724215e-05,-3.531572039738079e-05,-1.1758806938586907e-05
d_tsi_mhar_recov,0.1,flow_net_mw_ES_PT,-6.8816435213683874e-06,8.931167666874725e-06,-0.7705200235902049,0.44116269367816985,-2.4406364285636334e-05,1.0643077242899561e-05
d_tsi_mhar_recov,0.1,psi_eur_pts,3.3514437305718114e-06,2.9807407864875325e-05,0.11243660454356753,0.9104984613248086,-5.513659714184589e-05,6.183948460298951e-05
d_tsi_mhar_recov,0.1,d_TTF,-0.004340572939863392,0.002646585183243762,-1.6400654576866518,0.1012874176432021,-0.009533697517203881,0.0008525516374770972
d_tsi_mhar_recov,0.1,d_coal,0.0006607351456982172,0.0022772942373621326,0.2901404372162155,0.771765389019714,-0.0038077674170594253,0.00512923770845586
d_tsi_mhar_recov,0.1,d_cac_eur_pts,-0.0004182290309312251,0.00017949098195938664,-2.3300838090342477,0.01998817483970227,-0.0007704259055021868,-6.603215636026333e-05
d_tsi_mhar_recov,0.1,d_ibex_eur_pts,4.049926860295757e-05,0.00012568181879381676,0.3222364936442982,0.7473369009183668,-0.0002061133650032923,0.00028711190220920746
d_tsi_mhar_recov,0.1,iberian_exception,-0.047737442352306945,0.026284156401995846,-1.8162059920128186,0.06962036057243143,-0.09931216568638451,0.0038372809817706147
d_tsi_mhar_recov,0.5,const,0.1867474738536219,0.08521318995788695,2.191532483948952,0.028629671211110454,0.019542309294545535,0.35395263841269825
d_tsi_mhar_recov,0.5,co2,3.843939189178807e-06,0.0003307657494970435,0.01162133381410812,0.9907299065109415,-0.0006451840059269697,0.0006528718843053273
d_tsi_mhar_recov,0.5,load_energy_mw_es,-1.5628270215601751e-07,1.8145534399364023e-06,-0.08612736264273099,0.9313813916201734,-3.716796123561181e-06,3.4042307192491464e-06
d_tsi_mhar_recov,0.5,load_energy_mw_fr,-4.4403442996365653e-07,5.383176815186186e-07,-0.8248557407793392,0.40963855172477814,-1.500320394235907e-06,6.122515343085939e-07
d_tsi_mhar_recov,0.5,load_energy_mw_pt,-1.629759918865205e-06,1.05413700620894e-05,-0.15460608149280464,0.8771612240719104,-2.2314016860552946e-05,1.9054497022822537e-05
d_tsi_mhar_recov,0.5,flow_net_mw_ES_FR,-3.799649434379462e-06,2.018718093139786e-06,-1.8822090351752523,0.060080620396496844,-7.76077436267563e-06,1.6147549391670649e-07
d_tsi_mhar_recov,0.5,flow_net_mw_ES_PT,-1.2717463703818004e-05,3.153250159919874e-06,-4.033128695422365,5.897302722596639e-05,-1.890476536622382e-05,-6.5301620414121895e-06
d_tsi_mhar_recov,0.5,psi_eur_pts,-2.0834183294455454e-05,1.1164342511350986e-05,-1.8661361628123616,0.06229753783300984,-4.27408356299318e-05,1.0724690410208897e-06
d_tsi_mhar_recov,0.5,d_TTF,-0.00024523638794588816,0.000629783185655841,-0.38939811911698613,0.6970596587541342,-0.0014809957961568216,0.0009905230202650454
d_tsi_mhar_recov,0.5,d_coal,0.0002610969954538382,0.0007190454679909464,0.363116113064947,0.7165903412924013,-0.001149812698929179,0.0016720066898368554
d_tsi_mhar_recov,0.5,d_cac_eur_pts,-9.277360843819185e-05,7.90164822137666e-05,-1.174104513881136,0.2406161372142908,-0.0002478196044625354,6.227238758615172e-05
d_tsi_mhar_recov,0.5,d_ibex_eur_pts,4.859698493150168e-05,5.447824338002795e-05,0.8920439044353919,0.3725712785640175,-5.83001239990377e-05,0.00015549409386204108
d_tsi_mhar_recov,0.5,iberian_exception,-0.03030688413982626,0.009638428259344722,-3.144380320561384,0.0017105430382562637,-0.04921939033741198,-0.01139437794224054
d_tsi_mhar_recov,0.9,const,0.9813863609456843,0.22472383602873253,4.367077290457996,1.3822812508344139e-05,0.540433663339821,1.4223390585515476
d_tsi_mhar_recov,0.9,co2,0.0006464666755240984,0.0008584423145673003,0.7530694428197559,0.45157493078274547,-0.0010379672547469838,0.002330900605795181
d_tsi_mhar_recov,0.9,load_energy_mw_es,-4.623216352240495e-06,5.355299352602551e-06,-0.8632974644066759,0.38816867361787744,-1.5131374889170696e-05,5.884942184689707e-06
d_tsi_mhar_recov,0.9,load_energy_mw_fr,-1.2811855934218326e-06,1.4542268909896222e-06,-0.8810080472036709,0.3785126121151413,-4.134666923416902e-06,1.572295736573237e-06
d_tsi_mhar_recov,0.9,load_energy_mw_pt,1.900491081483579e-05,3.134484737911747e-05,0.606316903858885,0.5444337894266871,-4.2499891043827455e-05,8.050971267349904e-05
d_tsi_mhar_recov,0.9,flow_net_mw_ES_FR,-1.6565341673361364e-06,5.757705388982744e-06,-0.28770735135317654,0.7736268421937895,-1.2954293088499908e-05,9.641224753827636e-06
d_tsi_mhar_recov,0.9,flow_net_mw_ES_PT,-4.686910612473095e-05,9.677360088058427e-06,-4.843170626932238,1.467309361597265e-06,-6.585800428499143e-05,-2.7880207964470467e-05
d_tsi_mhar_recov,0.9,psi_eur_pts,-0.00011443818319885845,3.078203675140654e-05,-3.7176936705992776,0.00021153831469417528,-0.00017483863907929333,-5.4037727318423564e-05
d_tsi_mhar_recov,0.9,d_TTF,-0.0010750120774736288,0.0017911348519536838,-0.600184891886313,0.5485109448892351,-0.004589573588624912,0.002439549433677655
d_tsi_mhar_recov,0.9,d_coal,-0.0012002333138797618,0.001678665481186695,-0.7149925505296527,0.47477064181764905,-0.004494107632634611,0.0020936410048750876
d_tsi_mhar_recov,0.9,d_cac_eur_pts,6.697474534606162e-05,0.00020419510365265165,0.32799388500514565,0.7429808770672812,-0.0003336965113604736,0.00046764600205259686
d_tsi_mhar_recov,0.9,d_ibex_eur_pts,-0.00010572111929357564,0.00014004243132653848,-0.7549220496398306,0.45046297437070293,-0.00038051212039069807,0.00016906988180354678
d_tsi_mhar_recov,0.9,iberian_exception,-0.09981237988182295,0.027682578291737515,-3.6056027307114737,0.00032588165635856795,-0.15413108407511758,-0.04549367568852832
d_tsi_mhar_revar,0.1,const,0.25115366442514,0.25994269139841736,0.9661885974712544,0.334169576350161,-0.25890540639102966,0.7612127352413096
d_tsi_mhar_revar,0.1,co2,-0.0010360988872626317,0.0009987419683284834,-1.0374039743184815,0.2997835472641398,-0.002995828540018855,0.0009236307654935918
d_tsi_mhar_revar,0.1,load_energy_mw_es,6.638633796583614e-06,5.518658716097339e-06,1.2029433487559986,0.22926609969674214,-4.190068182845467e-06,1.7467335776012694e-05
d_tsi_mhar_revar,0.1,load_energy_mw_fr,-1.7386120219908215e-06,1.6711615737339073e-06,-1.0403614164644825,0.2984085854104675,-5.017762187347593e-06,1.5405381433659503e-06
d_tsi_mhar_revar,0.1,load_energy_mw_pt,-1.4502724639931282e-05,3.469451999832208e-05,-0.41801196963188053,0.6760227911730355,-8.258024794922838e-05,5.357479866936581e-05
d_tsi_mhar_revar,0.1,flow_net_mw_ES_FR,-2.5022461300526734e-05,6.623787459011301e-06,-3.7776666983003877,0.00016708653749101848,-3.801964486607195e-05,-1.2025277734981519e-05
d_tsi_mhar_revar,0.1,flow_net_mw_ES_PT,-1.40192777746958e-06,9.476178280912227e-06,-0.14794231766338434,0.8824163477359914,-1.999606736588459e-05,1.719221181094543e-05
d_tsi_mhar_revar,0.1,psi_eur_pts,-5.656433856937312e-05,3.20543888235025e-05,-1.7646363148842745,0.07791204777571677,-0.00011946140134478548,6.332724206039233e-06
d_tsi_mhar_revar,0.1,d_TTF,-0.0017659577528413664,0.0017449696705068947,-1.0120277633985322,0.3117550755487873,-0.005189934029893037,0.0016580185242103043
d_tsi_mhar_revar,0.1,d_coal,-0.0001463331609187183,0.001956040291327766,-0.07481091343951146,0.9403792341500796,-0.003984471821814743,0.0036918054999773063
d_tsi_mhar_revar,0.1,d_cac_eur_pts,4.109219641536204e-05,0.00020040190499224662,0.20504893113142744,0.8375731518107168,-0.00035213605285850063,0.00043432044568922476
d_tsi_mhar_revar,0.1,d_ibex_eur_pts,-0.0002349470678163471,0.0001414350929302974,-1.6611652946142201,0.09697513196895045,-0.0005124707469501291,4.257661131743494e-05
d_tsi_mhar_revar,0.1,iberian_exception,-0.028279902096203204,0.02753849573984876,-1.026922543749607,0.3046905550488905,-0.0823158877712666,0.025756083578860185
d_tsi_mhar_revar,0.5,const,0.23958693998943464,0.11311639923359955,2.118056635578167,0.03440186073397979,0.01763014952622738,0.4615437304526419
d_tsi_mhar_revar,0.5,co2,-8.174295634380602e-05,0.00043907557728332285,-0.18617058331864275,0.8523465120724704,-0.0009432962462724201,0.0007798103335848081
d_tsi_mhar_revar,0.5,load_energy_mw_es,-3.6138616534824557e-07,2.4087321627562152e-06,-0.15003169340950134,0.8807680720008388,-5.087795983493023e-06,4.3650236527965315e-06
d_tsi_mhar_revar,0.5,load_energy_mw_fr,-8.287537453571064e-07,7.145907553429718e-07,-1.1597599593341246,0.24640697620072927,-2.230922410778104e-06,5.734149200638911e-07
d_tsi_mhar_revar,0.5,load_energy_mw_pt,-4.645553818456395e-06,1.3993160272513597e-05,-0.33198746587513445,0.7399641701573424,-3.210290716039182e-05,2.2811799523479034e-05
d_tsi_mhar_revar,0.5,flow_net_mw_ES_FR,-4.622585859633761e-06,2.679750891577323e-06,-1.7250058108620947,0.08481708723135123,-9.88078812884768e-06,6.356164095801574e-07
d_tsi_mhar_revar,0.5,flow_net_mw_ES_PT,-6.727233675253121e-06,4.1857874837140685e-06,-1.6071608273060285,0.10831606291233008,-1.4940578174732862e-05,1.486110824226619e-06
d_tsi_mhar_revar,0.5,psi_eur_pts,-2.3519082371728012e-05,1.482012614853408e-05,-1.5869691078206094,0.1128170350830198,-5.25991066341287e-05,5.560941890672676e-06
d_tsi_mhar_revar,0.5,d_TTF,0.0002054679356350096,0.0008360068000563485,0.24577304349816373,0.8059053694133871,-0.0014349430693398225,0.0018458789406098415
d_tsi_mhar_revar,0.5,d_coal,-0.00020944504875887083,0.0009544981741043672,-0.2194294912668629,0.8263576256642554,-0.002082359609888818,0.0016634695123710762
d_tsi_mhar_revar,0.5,d_cac_eur_pts,-8.18589618088964e-05,0.00010489056861441768,-0.7804225193002197,0.43531596064048816,-0.00028767504256513077,0.00012395711894733793
d_tsi_mhar_revar,0.5,d_ibex_eur_pts,5.283877293361488e-05,7.231724021561416e-05,0.7306525079783999,0.46515243496807146,-8.906198276730293e-05,0.0001947395286345327
d_tsi_mhar_revar,0.5,iberian_exception,-0.006126731091161622,0.01279454858464614,-0.47885480684436904,0.632140405089592,-0.031232170784384256,0.01897870860206101
d_tsi_mhar_revar,0.9,const,0.720964480574549,0.2552227847876767,2.824843719083816,0.004818835549511488,0.2201668018262316,1.2217621593228665
d_tsi_mhar_revar,0.9,co2,-0.00035867383267352426,0.0009526614105365289,-0.37649665317242453,0.7066228379231081,-0.0022279842997099592,0.0015106366343629108
d_tsi_mhar_revar,0.9,load_energy_mw_es,-1.2758285098480059e-05,6.278375891015809e-06,-2.0320995938992485,0.04239182630005458,-2.507770272079703e-05,-4.3886747616308806e-07
d_tsi_mhar_revar,0.9,load_energy_mw_fr,-9.107218981509169e-07,1.7193734384626056e-06,-0.5296824283648628,0.5964427380158277,-4.2844732957775504e-06,2.463029499475717e-06
d_tsi_mhar_revar,0.9,load_energy_mw_pt,3.9863153782815943e-05,3.521702123761558e-05,1.1319286067340015,0.2579197264959971,-2.9239620496918545e-05,0.00010896592806255043
d_tsi_mhar_revar,0.9,flow_net_mw_ES_FR,-4.948471547189274e-06,6.9703911846850874e-06,-0.7099273794075933,0.4779048705849779,-1.8625760305565737e-05,8.728817211187188e-06
d_tsi_mhar_revar,0.9,flow_net_mw_ES_PT,-5.1750102843542714e-05,1.1144438106871826e-05,-4.643581161048652,3.852166268257122e-06,-7.361769879317042e-05,-2.9882506893915008e-05
d_tsi_mhar_revar,0.9,psi_eur_pts,-4.577807338247969e-05,3.4405270827909564e-05,-1.3305540773521396,0.18362113320061255,-0.00011328803250175757,2.1731885736798182e-05
d_tsi_mhar_revar,0.9,d_TTF,-0.0007735525800719066,0.0023068679996288027,-0.33532589649532557,0.7374454244665278,-0.005300084724739033,0.0037529795645952196
d_tsi_mhar_revar,0.9,d_coal,-0.0035974037820009656,0.0016245548992651223,-2.2143934831800847,0.027013255735116804,-0.006785102416462628,-0.00040970514753930305
d_tsi_mhar_revar,0.9,d_cac_eur_pts,-0.00022998190050388474,0.000269914403468057,-0.8520549387098638,0.3943755184543526,-0.000759607446397021,0.0002996436453892515
d_tsi_mhar_revar,0.9,d_ibex_eur_pts,0.0001184351538214488,0.00019788796602800208,0.5984959884053266,0.5496365376602601,-0.0002698602490419495,0.0005067305566848471
